1990 09 20 12	43200.00	8.85	249.74	0.00	14.87	3.11	772.43
1990 09 21 12	43200.00	1.83	217.97	0.00	11.60	4.74	858.95
1990 09 22 12	42854.41	0.00	279.40	0.00	14.45	5.33	906.58
1990 09 23 12	42854.41	41.77	175.51	0.00	14.08	6.81	990.86
1990 09 24 12	42508.81	2.43	298.46	0.00	16.14	4.87	869.64
1990 09 25 12	42163.21	0.00	285.64	0.00	12.97	3.69	799.73
1990 09 26 12	42163.21	0.00	327.67	0.00	17.34	5.69	920.00
1990 09 27 12	41817.58	0.00	256.22	0.00	17.08	8.71	1136.92
1990 09 28 12	41817.58	0.00	300.97	0.00	19.10	8.49	1119.73
1990 09 29 12	41471.99	0.00	323.68	0.00	21.08	8.67	1134.17
1990 09 30 12	41471.99	11.06	200.63	0.00	17.02	8.04	1083.50
1990 10 01 12	41126.39	23.77	182.50	0.00	13.69	5.98	929.41
1990 10 02 12	41050.80	0.55	324.35	0.00	13.48	1.91	712.79
1990 10 03 12	40780.81	1.87	273.38	0.00	11.60	2.62	729.60
1990 10 04 12	40435.21	0.00	316.26	0.00	13.57	2.34	720.00
1990 10 05 12	40435.21	7.33	227.62	0.00	16.06	5.35	907.70
1990 10 06 12	40089.58	2.99	228.48	0.00	14.63	3.73	798.84
1990 10 07 12	40089.58	0.00	343.64	0.00	23.52	7.53	1042.74
1990 10 08 12	39744.00	0.00	340.71	0.00	24.40	8.05	1083.92
1990 10 09 12	39744.00	2.99	106.18	0.00	10.96	6.66	973.15
1990 10 10 12	39398.41	4.72	106.94	0.00	9.76	5.56	909.98
1990 10 11 12	39322.82	3.83	72.59	0.00	7.59	4.88	866.10
1990 10 12 12	39052.80	13.06	152.83	0.00	13.02	6.66	984.65
1990 10 13 12	38711.64	10.05	126.12	0.00	17.82	12.41	1433.10
1990 10 14 12	38707.21	27.16	140.59	0.00	20.50	14.21	1622.95
1990 10 15 12	38361.61	3.04	263.42	0.00	18.44	4.51	847.99
1990 10 16 12	38361.61	0.00	318.92	0.00	17.72	3.00	760.31
1990 10 17 12	38016.03	0.00	288.49	0.00	12.32	0.90	640.07
1990 10 18 12	38016.03	0.00	291.09	0.00	14.51	2.29	714.60
1990 10 19 12	37670.41	19.67	219.42	0.00	18.54	5.07	885.35
1990 10 20 12	37670.41	7.76	189.74	0.00	8.88	-0.78	578.45
1990 10 21 12	37324.80	0.00	273.30	0.00	7.79	-3.50	480.00
1990 10 22 12	37324.80	0.00	298.34	0.00	12.49	-2.18	526.16
1990 10 23 12	36979.20	0.00	225.06	0.00	13.55	4.47	837.38
1990 10 24 12	36976.84	43.71	94.53	0.00	7.16	2.70	743.99
1990 10 25 12	36633.59	28.81	110.37	0.00	7.54	2.16	720.00
1990 10 26 12	36597.64	0.00	229.63	0.00	8.81	-0.43	587.82
1990 10 27 12	36288.00	0.00	196.26	0.00	5.13	-2.28	519.68
1990 10 28 12	36252.06	0.00	225.06	0.00	4.91	-4.21	440.62
1990 10 29 12	35942.40	29.54	154.86	0.00	6.54	-1.61	550.86
1990 10 30 12	35940.04	6.40	144.80	0.00	4.75	-2.77	502.22
1990 10 31 12	35596.80	0.00	234.72	0.00	7.69	-2.57	509.20
1990 11 01 12	35594.44	0.00	219.52	0.00	6.57	-2.80	495.64
1990 11 02 12	35251.20	0.00	241.15	0.00	8.36	-2.99	484.17
1990 11 03 12	35251.20	2.39	217.85	0.00	13.74	0.77	646.26
1990 11 04 12	34905.59	0.00	204.90	0.00	16.91	7.10	1007.69
1990 11 05 12	34905.59	0.00	265.33	0.00	18.49	-0.43	592.21
1990 11 06 12	34559.99	5.14	98.54	0.00	4.33	-0.92	573.99
1990 11 07 12	34559.99	21.52	98.32	0.00	2.01	-3.07	488.74
1990 11 08 12	34364.32	0.00	111.28	0.00	-0.54	-4.83	429.84
1990 11 09 12	34214.39	0.00	134.03	0.00	-1.12	-6.46	376.87
1990 11 10 12	34138.80	16.96	146.96	0.00	3.32	-5.06	420.10
1990 11 11 12	33868.82	41.97	111.06	0.00	4.29	-1.82	539.26
1990 11 12 12	33868.82	0.00	155.04	0.00	0.66	-5.77	399.94
1990 11 13 12	33527.63	0.00	133.25	0.00	-4.00	-9.35	299.29
1990 11 14 12	33523.20	0.00	165.78	0.00	-1.73	-8.60	318.42
1990 11 15 12	33399.73	0.00	169.86	0.00	2.38	-4.86	430.17
1990 11 16 12	33177.60	0.00	211.19	0.00	9.93	-0.96	576.15
1990 11 17 12	33177.60	3.49	165.19	0.00	13.71	1.89	702.76
1990 11 18 12	32910.08	8.95	107.03	0.00	4.79	-1.16	561.33
1990 11 19 12	32832.01	3.07	133.54	0.00	1.18	-5.33	413.00
1990 11 20 12	32829.65	9.03	59.15	0.00	-1.74	-4.76	440.00
1990 11 21 12	32490.82	0.00	129.95	0.00	0.70	-4.50	440.00
1990 11 22 12	32486.39	0.00	138.71	0.00	0.89	-4.71	440.00
1990 11 23 12	32450.45	2.00	147.08	0.00	2.00	-4.00	457.14
1990 11 24 12	32218.89	3.19	51.97	0.00	2.34	-0.25	598.41
1990 11 25 12	32140.80	2.83	84.75	0.00	3.51	-0.82	576.36
1990 11 26 12	32138.44	3.94	130.78	0.00	2.75	-5.02	424.84
1990 11 27 12	31945.13	0.00	165.05	0.00	-1.19	-8.45	321.41
1990 11 28 12	31795.19	2.03	208.80	0.00	5.64	-6.18	391.77
1990 11 29 12	31795.19	0.00	203.44	0.00	15.37	2.24	720.00
1990 11 30 12	31759.25	0.00	192.95	0.00	5.72	-4.83	435.12
1990 12 01 12	31527.70	0.00	148.50	0.00	-0.10	-6.94	359.98
1990 12 02 12	31449.60	0.00	192.30	0.00	4.62	-6.04	388.93
1990 12 03 12	31449.60	0.00	208.90	0.00	5.67	-8.85	310.89
1990 12 04 12	31447.24	20.50	125.44	0.00	-1.80	-9.02	309.70
1990 12 05 12	31326.12	38.52	125.53	0.00	3.47	-3.72	461.99
1990 12 06 12	31182.08	0.00	200.22	0.00	-1.39	-11.24	261.14
1990 12 07 12	31104.01	0.00	202.00	0.00	-0.14	-10.52	270.90
1990 12 08 12	31104.01	0.00	188.54	0.00	2.00	-7.39	349.11
1990 12 09 12	31104.01	0.00	178.42	0.00	1.53	-7.06	358.15
1990 12 10 12	31068.07	0.00	183.86	0.00	2.86	-6.34	374.68
1990 12 11 12	31028.42	0.00	221.63	0.00	3.15	-13.98	211.05
1990 12 12 12	30908.32	0.00	148.15	0.00	-7.38	-14.10	209.66
1990 12 13 12	30836.49	0.00	186.70	0.00	-0.67	-10.70	266.48
1990 12 14 12	30762.82	0.00	216.54	0.00	2.21	-14.21	208.05
1990 12 15 12	30758.39	0.00	150.45	0.00	-8.60	-15.86	179.24
1990 12 16 12	30758.39	13.87	138.08	0.00	-2.30	-12.26	243.91
1990 12 17 12	30758.39	15.59	51.82	0.00	-1.73	-4.67	438.01
1990 12 18 12	30758.39	0.00	183.96	0.00	0.72	-9.20	305.06
1990 12 19 12	30758.39	11.04	116.02	0.00	3.77	-3.94	444.76
1990 12 20 12	30758.39	0.00	218.16	0.00	1.35	-15.77	178.93
1990 12 21 12	30758.39	0.00	193.99	0.00	-5.71	-17.20	158.80
1990 12 22 12	30758.39	7.81	134.84	0.00	1.31	-8.94	305.50
1990 12 23 12	30758.39	4.28	84.66	0.00	6.47	0.77	640.00
1990 12 24 12	30758.39	18.44	135.65	0.00	9.96	-1.26	555.83
1990 12 25 12	30758.39	6.05	139.20	0.00	0.10	-11.10	267.38
1990 12 26 12	30758.39	0.00	123.13	0.00	-5.84	-12.04	243.63
1990 12 27 12	30758.39	0.00	205.24	0.00	-4.46	-18.16	151.69
1990 12 28 12	30762.82	0.00	154.82	0.00	-10.56	-18.71	142.11
1990 12 29 12	30836.49	2.16	173.78	0.00	-4.65	-14.88	186.20
1990 12 30 12	30980.53	4.57	116.17	0.00	3.40	-4.86	429.13
1990 12 31 12	31068.07	4.43	164.88	0.00	5.81	-11.44	255.11
1991 01 01 12	31101.65	0.00	158.69	0.00	-9.86	-19.69	120.00
1991 01 02 12	31104.01	0.00	185.35	0.00	-6.29	-18.58	143.40
1991 01 03 12	31104.01	0.00	165.02	0.00	-1.25	-11.66	250.15
1991 01 04 12	31104.01	0.00	170.78	0.00	-8.42	-19.17	120.00
1991 01 05 12	31253.96	0.00	180.16	0.00	-4.58	-16.28	173.93
1991 01 06 12	31413.66	3.10	102.16	0.00	-2.45	-9.98	281.16
1991 01 07 12	31449.60	0.00	181.78	0.00	-1.80	-13.19	223.06
1991 01 08 12	31449.60	0.00	204.89	0.00	-11.27	-24.76	80.00
1991 01 09 12	31454.02	0.00	181.37	0.00	-14.12	-24.99	79.67
1991 01 10 12	31671.72	4.58	167.98	0.00	-3.36	-19.40	120.64
1991 01 11 12	31795.19	0.00	232.44	0.00	-6.84	-23.89	80.00
1991 01 12 12	31795.19	20.14	117.00	0.00	-15.17	-23.60	88.43
1991 01 13 12	31799.61	13.94	102.98	0.00	-10.50	-17.63	160.00
1991 01 14 12	32065.20	0.00	178.19	0.00	-8.46	-18.20	158.47
1991 01 15 12	32140.80	2.00	178.41	0.00	-4.58	-15.53	184.44
1991 01 16 12	32140.80	5.34	89.34	0.00	-1.80	-7.10	352.19
1991 01 17 12	32362.92	12.75	73.95	0.00	1.65	-3.22	478.36
1991 01 18 12	32486.39	0.00	183.01	0.00	2.13	-7.60	343.07
1991 01 19 12	32486.39	1.40	238.12	0.00	-1.17	-18.81	137.51
1991 01 20 12	32708.53	0.00	226.08	0.00	-5.27	-17.90	146.14
1991 01 21 12	32832.01	0.00	275.27	0.00	1.37	-18.95	133.03
1991 01 22 12	32832.01	0.00	221.23	0.00	-13.22	-24.78	80.00
1991 01 23 12	33102.00	0.00	248.77	0.00	-14.39	-28.36	51.04
1991 01 24 12	33177.60	1.26	272.84	0.00	-8.31	-25.15	79.71
1991 01 25 12	33182.02	0.00	290.99	0.00	-3.56	-24.35	83.26
1991 01 26 12	33523.20	0.00	227.42	0.00	-17.55	-28.88	40.57
1991 01 27 12	33523.20	0.00	289.19	0.00	-7.30	-25.56	80.00
1991 01 28 12	33745.35	1.16	289.13	0.00	-1.79	-19.60	131.76
1991 01 29 12	33868.82	0.00	250.57	0.00	1.85	-10.99	272.79
1991 01 30 12	33873.24	3.32	176.27	0.00	-1.52	-10.48	280.00
1991 01 31 12	34214.39	11.88	158.13	0.00	-0.48	-9.88	283.36
1991 02 01 12	34214.39	0.00	263.86	0.00	-6.69	-19.39	121.08
1991 02 02 12	34557.63	0.00	293.72	0.00	-13.28	-28.54	45.15
1991 02 03 12	34559.99	0.00	330.87	0.00	3.10	-20.33	119.59
1991 02 04 12	34830.00	0.00	271.43	0.00	8.78	-4.98	440.00
1991 02 05 12	34905.59	0.00	248.82	0.00	7.39	-4.40	436.05
1991 02 06 12	35055.52	0.00	168.21	0.00	5.92	-1.18	563.87
1991 02 07 12	35251.20	0.00	126.47	0.00	2.72	-2.32	519.54
1991 02 08 12	35329.30	3.00	118.61	0.00	0.97	-5.22	425.38
1991 02 09 12	35596.80	0.00	282.19	0.00	5.31	-7.28	346.39
1991 02 10 12	35601.23	0.00	296.84	0.00	5.22	-8.09	320.00
1991 02 11 12	35942.40	0.00	355.16	0.00	1.35	-19.25	137.12
1991 02 12 12	35942.40	0.00	345.03	0.00	-4.34	-22.29	102.98
1991 02 13 12	36288.00	0.00	249.31	0.00	-12.35	-22.21	103.21
1991 02 14 12	36288.00	0.00	314.05	0.00	-4.03	-17.97	146.13
1991 02 15 12	36633.59	13.31	92.10	0.00	-5.95	-10.29	280.00
1991 02 16 12	36633.59	4.52	268.61	0.00	-1.71	-18.18	148.40
1991 02 17 12	36979.20	0.00	262.64	0.00	-11.92	-22.01	105.75
1991 02 18 12	36983.62	0.00	357.84	0.00	-2.87	-19.29	132.71
1991 02 19 12	37324.80	2.12	356.23	0.00	-1.59	-18.82	140.24
1991 02 20 12	37402.91	5.43	197.37	0.00	1.63	-8.10	331.07
1991 02 21 12	37670.41	0.00	242.38	0.00	4.92	-3.80	461.41
1991 02 22 12	37820.34	0.00	179.12	0.00	2.54	-3.47	470.27
1991 02 23 12	38016.03	3.62	347.51	0.00	6.41	-21.00	117.58
1991 02 24 12	38325.66	0.00	272.94	0.00	-11.83	-20.90	118.36
1991 02 25 12	38361.61	2.15	299.79	0.00	-6.53	-18.20	145.17
1991 02 26 12	38707.21	0.00	415.94	0.00	-1.11	-19.24	141.05
1991 02 27 12	38707.21	0.00	427.06	0.00	-1.65	-20.67	121.35
1991 02 28 12	39052.80	0.00	421.75	0.00	-2.44	-20.23	128.16
1991 03 01 12	39052.80	0.00	391.45	0.00	-1.17	-16.11	182.98
1991 03 02 12	39398.41	0.00	368.91	0.00	3.75	-9.71	293.91
1991 03 03 12	39398.41	9.32	175.71	0.00	6.78	-0.68	585.58
1991 03 04 12	39744.00	17.64	217.29	0.00	2.65	-6.38	372.32
1991 03 05 12	39748.42	9.91	118.50	0.00	-2.02	-6.28	380.02
1991 03 06 12	40089.58	0.06	280.25	0.00	-2.20	-10.05	279.38
1991 03 07 12	40435.21	5.69	295.96	0.00	3.17	-9.14	304.71
1991 03 08 12	40435.21	21.04	342.72	0.00	2.61	-13.32	220.91
1991 03 09 12	40780.81	0.00	261.77	0.00	-7.10	-14.04	210.61
1991 03 10 12	40780.81	2.36	303.38	0.00	-3.35	-12.89	226.88
1991 03 11 12	41126.39	3.27	154.04	0.00	-3.43	-8.29	327.11
1991 03 12 12	41126.39	0.13	264.79	0.00	0.10	-6.60	375.85
1991 03 13 12	41471.99	0.00	236.01	0.00	2.04	-3.62	469.49
1991 03 14 12	41550.07	0.00	264.62	0.00	3.53	-2.68	503.82
1991 03 15 12	41817.58	0.00	354.73	0.00	2.76	-5.85	395.89
1991 03 16 12	42163.21	0.00	451.36	0.00	3.46	-8.59	315.43
1991 03 17 12	42163.21	0.00	470.96	0.00	4.13	-9.01	309.06
1991 03 18 12	42508.81	0.00	513.64	0.00	7.05	-8.82	311.26
1991 03 19 12	42508.81	21.10	359.65	0.00	6.36	-6.92	365.70
1991 03 20 12	42854.41	9.89	157.58	0.00	3.50	-1.00	560.00
1991 03 21 12	42854.41	0.00	464.54	0.00	1.12	-10.20	282.17
1991 03 22 12	43200.00	0.00	527.29	0.00	1.51	-12.97	228.23
1991 03 23 12	43545.59	0.00	542.54	0.00	3.45	-12.25	239.59
1991 03 24 12	43545.59	21.89	303.72	0.00	-0.53	-9.64	295.26
1991 03 25 12	43891.18	8.04	197.89	0.00	0.11	-5.07	429.87
1991 03 26 12	43891.18	0.00	562.91	0.00	4.96	-10.37	276.29
1991 03 27 12	44236.83	0.00	594.56	0.00	9.15	-9.62	293.87
1991 03 28 12	44236.83	15.82	431.01	0.00	10.02	-6.12	394.03
1991 03 29 12	44582.41	0.00	490.88	0.00	10.55	-0.77	578.74
1991 03 30 12	44849.90	0.00	536.03	0.00	8.02	-4.67	433.92
1991 03 31 12	44928.00	0.00	492.74	0.00	0.13	-10.27	277.41
1991 04 01 12	45273.60	0.00	552.82	0.00	3.83	-8.86	308.05
1991 04 02 12	45273.60	0.00	508.66	0.00	4.20	-6.74	366.31
1991 04 03 12	45619.20	0.00	521.33	0.00	6.37	-5.13	423.31
1991 04 04 12	45619.20	0.00	507.21	0.00	7.07	-4.13	440.00
1991 04 05 12	45964.83	0.00	592.56	0.00	15.26	-0.99	562.07
1991 04 06 12	45964.83	0.08	564.53	0.00	16.96	2.29	718.62
1991 04 07 12	46310.42	6.04	404.31	0.00	15.13	2.21	716.68
1991 04 08 12	46577.91	4.45	260.21	0.00	8.87	2.05	707.62
1991 04 09 12	46655.98	16.57	413.56	0.00	15.56	2.08	710.91
1991 04 10 12	47001.59	14.44	251.69	0.00	6.10	-0.43	588.20
1991 04 11 12	47001.59	6.17	125.18	0.00	2.64	-0.28	600.53
1991 04 12 12	47347.21	0.00	280.10	0.00	2.11	-3.08	489.21
1991 04 13 12	47347.21	0.00	426.36	0.00	4.08	-4.38	436.20
1991 04 14 12	47692.81	0.00	601.08	0.00	8.72	-6.18	380.87
1991 04 15 12	47692.81	0.00	624.22	0.00	12.06	-4.68	433.45
1991 04 16 12	48038.40	10.14	435.14	0.00	11.81	-2.37	518.16
1991 04 17 12	48074.34	8.21	120.99	0.00	1.84	-0.89	576.64
1991 04 18 12	48383.98	0.00	237.21	0.00	3.11	-1.03	565.60
1991 04 19 12	48579.62	0.00	579.33	0.00	8.67	-4.36	442.50
1991 04 20 12	48729.60	0.00	634.25	0.00	13.06	-3.48	465.52
1991 04 21 12	48997.08	0.00	589.63	0.00	12.95	-0.95	575.03
1991 04 22 12	49075.16	24.85	135.03	0.00	5.39	2.33	722.31
1991 04 23 12	49416.37	9.42	261.71	0.00	8.45	2.13	714.86
1991 04 24 12	49420.80	0.00	574.00	0.00	10.00	-2.56	506.30
1991 04 25 12	49766.42	0.00	662.21	0.00	17.94	-1.32	560.05
1991 04 26 12	49766.42	0.00	657.77	0.00	16.70	-1.61	545.35
1991 04 27 12	50112.02	0.00	674.46	0.00	20.69	-0.91	571.24
1991 04 28 12	50112.02	0.00	654.07	0.00	15.41	-2.61	507.03
1991 04 29 12	50457.61	0.00	649.49	0.00	14.51	-2.96	490.21
1991 04 30 12	50457.61	0.00	671.82	0.00	19.92	-1.32	554.71
1991 05 01 12	50798.73	8.38	396.03	0.00	14.68	2.82	756.71
1991 05 02 12	50803.16	5.51	350.98	0.00	14.50	4.51	846.46
1991 05 03 12	51070.71	4.20	348.18	0.00	13.78	4.01	800.52
1991 05 04 12	51148.79	1.10	303.28	0.00	9.92	4.10	823.71
1991 05 05 12	51344.45	0.00	382.21	0.00	10.51	3.09	765.89
1991 05 06 12	51494.37	0.00	629.12	0.00	16.80	0.70	642.74
1991 05 07 12	51569.96	22.16	384.10	0.00	14.49	3.57	791.78
1991 05 08 12	51840.01	0.00	449.28	0.00	14.58	5.26	901.08
1991 05 09 12	51842.37	0.00	551.01	0.00	11.86	-0.20	600.89
1991 05 10 12	52185.62	0.00	629.43	0.00	16.49	0.06	613.97
1991 05 11 12	52185.62	0.00	650.72	0.00	19.66	0.45	626.50
1991 05 12 12	52526.77	0.00	625.30	0.00	23.58	5.01	871.65
1991 05 13 12	52531.20	0.00	645.18	0.00	24.31	3.34	780.96
1991 05 14 12	52654.68	0.00	602.15	0.00	23.21	5.65	913.16
1991 05 15 12	52876.77	0.00	610.90	0.00	19.36	1.89	695.73
1991 05 16 12	52876.77	3.02	522.49	0.00	21.84	3.32	771.83
1991 05 17 12	53217.99	0.00	614.20	0.00	27.85	7.52	1033.06
1991 05 18 12	53222.43	17.74	454.48	0.00	20.51	1.74	693.66
1991 05 19 12	53298.03	0.00	554.95	0.00	13.14	-2.04	532.37
1991 05 20 12	53568.05	0.00	602.35	0.00	18.91	0.50	630.94
1991 05 21 12	53568.05	0.00	611.58	0.00	23.74	3.59	798.48
1991 05 22 12	53691.54	0.00	560.67	0.00	25.27	7.53	1042.07
1991 05 23 12	53913.61	0.00	609.10	0.00	22.59	1.81	695.57
1991 05 24 12	53913.61	0.00	544.96	0.00	21.39	4.52	854.06
1991 05 25 12	54037.09	0.00	512.01	0.00	29.28	12.58	1456.83
1991 05 26 12	54259.20	0.00	577.32	0.00	25.21	5.66	913.21
1991 05 27 12	54259.20	35.36	338.10	0.00	20.16	7.30	1024.01
1991 05 28 12	54334.79	2.47	158.19	0.00	12.11	7.85	1068.46
1991 05 29 12	54600.36	0.00	454.64	0.00	22.50	9.46	1196.42
1991 05 30 12	54604.78	0.00	550.36	0.00	22.65	5.33	889.67
1991 05 31 12	54604.78	6.63	340.40	0.00	20.20	7.30	1027.62
1991 06 01 12	54728.26	3.70	201.47	0.00	15.69	8.68	1134.35
1991 06 02 12	54945.99	0.00	470.98	0.00	21.56	7.51	1040.56
1991 06 03 12	54950.41	0.00	523.36	0.00	22.46	5.47	902.82
1991 06 04 12	54950.41	8.97	353.01	0.00	22.10	7.35	1029.49
1991 06 05 12	54986.36	5.19	202.50	0.00	13.95	6.67	975.54
1991 06 06 12	55146.09	1.36	259.37	0.00	13.93	6.91	992.95
1991 06 07 12	55296.02	0.00	501.94	0.00	23.12	6.34	947.18
1991 06 08 12	55296.02	0.00	501.92	0.00	27.06	9.42	1193.85
1991 06 09 12	55296.02	0.00	534.00	0.00	25.50	5.94	935.30
1991 06 10 12	55298.38	0.00	466.66	0.00	23.33	8.00	1081.23
1991 06 11 12	55331.96	0.00	382.89	0.00	27.16	14.76	1682.10
1991 06 12 12	55419.50	0.00	426.46	0.00	27.47	13.46	1541.65
1991 06 13 12	55563.51	37.78	354.97	0.00	24.36	8.53	1122.86
1991 06 14 12	55637.16	3.30	263.55	0.00	17.02	7.43	1034.07
1991 06 15 12	55641.59	3.24	307.42	0.00	20.67	8.91	1153.02
1991 06 16 12	55641.59	8.37	114.59	0.00	14.12	10.21	1257.08
1991 06 17 12	55641.59	12.33	192.42	0.00	15.45	8.70	1136.19
1991 06 18 12	55641.59	2.05	317.71	0.00	18.65	9.06	1164.40
1991 06 19 12	55641.59	0.00	486.06	0.00	27.09	10.49	1279.15
1991 06 20 12	55641.59	0.00	478.87	0.00	26.99	10.79	1303.43
1991 06 21 12	55641.59	0.00	456.22	0.00	29.27	13.84	1586.20
1991 06 22 12	55641.59	0.00	480.33	0.00	22.54	7.15	1013.28
1991 06 23 12	55641.59	0.00	449.65	0.00	18.82	5.53	909.44
1991 06 24 12	55641.59	0.00	487.38	0.00	21.44	5.87	929.70
1991 06 25 12	55641.59	0.00	499.23	0.00	24.64	7.80	1064.36
1991 06 26 12	55641.59	0.00	483.18	0.00	26.85	10.47	1277.78
1991 06 27 12	55641.59	0.00	440.91	0.00	27.76	13.26	1524.86
1991 06 28 12	55637.16	1.37	352.76	0.00	29.99	18.31	2105.61
1991 06 29 12	55563.51	14.26	334.78	0.00	30.78	15.36	1747.62
1991 06 30 12	55491.66	0.00	370.10	0.00	20.76	10.24	1259.19
1991 07 01 12	55371.62	0.00	441.60	0.00	20.87	7.31	1025.16
1991 07 02 12	55331.96	0.00	411.91	0.00	18.90	6.83	986.03
1991 07 03 12	55296.02	0.00	497.52	0.00	23.94	6.78	985.17
1991 07 04 12	55296.02	0.00	490.58	0.00	24.62	7.72	1058.00
1991 07 05 12	55296.02	0.00	462.40	0.00	26.49	10.69	1295.06
1991 07 06 12	55217.95	3.34	241.76	0.00	20.41	11.25	1340.38
1991 07 07 12	55073.90	1.31	202.98	0.00	17.26	11.86	1388.59
1991 07 08 12	54952.77	1.73	270.76	0.00	20.41	13.08	1504.77
1991 07 09 12	54950.41	5.00	230.68	0.00	19.36	11.23	1338.65
1991 07 10 12	54950.41	0.00	355.40	0.00	17.20	7.83	1067.71
1991 07 11 12	54872.33	0.00	469.58	0.00	22.96	8.30	1103.85
1991 07 12 12	54640.72	0.00	429.62	0.00	22.33	9.71	1216.79
1991 07 13 12	54604.78	0.00	455.00	0.00	25.77	11.48	1358.14
1991 07 14 12	54604.78	13.06	312.82	0.00	24.41	11.96	1397.00
1991 07 15 12	54454.88	1.70	381.61	0.00	22.13	11.23	1338.08
1991 07 16 12	54261.55	0.00	477.13	0.00	26.61	10.32	1265.91
1991 07 17 12	54259.20	0.00	478.85	0.00	29.28	11.88	1390.12
1991 07 18 12	54181.09	3.40	287.76	0.00	28.43	17.10	1935.84
1991 07 19 12	53949.55	0.00	417.63	0.00	29.56	15.60	1773.02
1991 07 20 12	53913.61	0.00	440.33	0.00	32.71	16.75	1909.98
1991 07 21 12	53909.19	0.00	404.14	0.00	33.23	19.11	2218.14
1991 07 22 12	53570.41	0.00	455.18	0.00	26.55	11.20	1336.43
1991 07 23 12	53568.05	9.67	300.98	0.00	24.33	11.94	1403.32
1991 07 24 12	53489.96	17.31	270.65	0.00	24.44	13.73	1570.15
1991 07 25 12	53222.43	0.00	439.31	0.00	26.17	11.83	1386.79
1991 07 26 12	53222.43	0.00	444.38	0.00	27.17	12.43	1439.05
1991 07 27 12	53000.25	1.82	350.81	0.00	25.73	14.29	1628.26
1991 07 28 12	52876.77	0.00	458.63	0.00	25.56	10.22	1257.58
1991 07 29 12	52872.36	0.00	441.34	0.00	24.58	10.36	1268.79
1991 07 30 12	52531.20	0.00	478.58	0.00	27.55	10.17	1253.78
1991 07 31 12	52531.20	0.00	453.55	0.00	26.77	11.03	1322.38
1991 08 01 12	52261.21	4.34	278.85	0.00	24.07	12.70	1464.81
1991 08 02 12	52185.62	3.08	342.08	0.00	26.32	12.59	1448.52
1991 08 03 12	52035.65	4.11	309.20	0.00	25.17	12.21	1416.72
1991 08 04 12	51840.01	0.00	414.79	0.00	26.05	12.69	1466.99
1991 08 05 12	51840.01	28.43	128.34	0.00	16.84	12.40	1437.41
1991 08 06 12	51494.37	4.28	171.62	0.00	16.08	10.04	1243.22
1991 08 07 12	51494.37	0.00	407.19	0.00	23.37	10.58	1286.61
1991 08 08 12	51148.79	0.00	417.82	0.00	26.64	12.65	1456.28
1991 08 09 12	51148.79	0.00	433.79	0.00	28.37	12.95	1482.73
1991 08 10 12	50805.52	22.45	294.85	0.00	26.76	13.68	1567.84
1991 08 11 12	50803.16	24.81	120.40	0.00	17.25	12.93	1474.55
1991 08 12 12	50493.55	6.05	278.55	0.00	23.52	12.77	1463.88
1991 08 13 12	50457.61	0.00	390.03	0.00	25.78	13.16	1504.92
1991 08 14 12	50147.96	0.00	412.47	0.00	29.39	14.87	1692.90
1991 08 15 12	50112.02	0.00	405.24	0.00	29.45	15.28	1741.66
1991 08 16 12	49802.36	0.00	332.88	0.00	26.18	15.86	1801.00
1991 08 17 12	49766.42	0.00	388.25	0.00	25.75	13.13	1510.02
1991 08 18 12	49423.16	1.09	391.43	0.00	28.94	14.90	1694.06
1991 08 19 12	49420.80	19.02	249.53	0.00	23.92	13.81	1584.50
1991 08 20 12	49075.16	64.90	140.91	0.00	15.60	10.66	1293.05
1991 08 21 12	49075.16	7.30	255.88	0.00	20.29	10.50	1279.74
1991 08 22 12	48729.60	10.05	141.79	0.00	15.82	10.96	1316.91
1991 08 23 12	48729.60	0.79	352.39	0.00	23.55	13.10	1509.25
1991 08 24 12	48383.98	0.00	431.94	0.00	20.93	6.98	1001.99
1991 08 25 12	48383.98	0.00	459.79	0.00	21.20	5.08	879.27
1991 08 26 12	48038.40	0.00	437.50	0.00	21.19	6.49	970.42
1991 08 27 12	48038.40	0.00	406.34	0.00	23.71	10.41	1272.43
1991 08 28 12	47692.81	13.35	253.92	0.00	26.82	16.18	1834.68
1991 08 29 12	47688.40	2.99	299.97	0.00	25.20	14.38	1640.97
1991 08 30 12	47347.21	0.00	404.74	0.00	27.84	13.84	1583.67
1991 08 31 12	47077.19	4.27	301.90	0.00	29.02	14.62	1670.38
1991 09 01 12	47001.59	0.00	445.40	0.00	20.72	4.88	866.19
1991 09 02 12	46655.98	0.00	422.74	0.00	16.06	2.28	720.00
1991 09 03 12	46655.98	0.00	430.10	0.00	19.85	4.85	867.87
1991 09 04 12	46310.42	0.00	418.04	0.00	24.75	9.24	1179.48
1991 09 05 12	46310.42	0.00	386.79	0.00	21.26	7.97	1078.40
1991 09 06 12	45964.83	0.00	415.50	0.00	22.17	6.68	982.26
1991 09 07 12	45964.83	0.00	409.95	0.00	23.41	7.86	1068.60
1991 09 08 12	45619.20	0.00	404.72	0.00	23.85	8.42	1113.66
1991 09 09 12	45349.19	0.00	451.41	0.00	22.96	2.53	736.77
1991 09 10 12	45273.60	0.00	410.63	0.00	19.66	3.49	789.50
1991 09 11 12	44928.00	2.80	334.93	0.00	24.00	8.19	1095.86
1991 09 12 12	44928.00	0.00	320.32	0.00	14.47	3.60	796.25
1991 09 13 12	44582.41	0.00	342.30	0.00	14.64	2.68	735.24
